modelo,fpr,tpr
Regresión logística,0.022099447513812154,0.32180851063829785
Regresión logística,0.022099447513812154,0.3238031914893617
Regresión logística,0.022147075633453993,0.3238031914893617
Regresión logística,0.022147075633453993,0.324468085106383
Regresión logística,0.022385216231663174,0.324468085106383
Regresión logística,0.022385216231663174,0.32646276595744683
Regresión logística,0.022480472470946845,0.32646276595744683
Regresión logística,0.022480472470946845,0.3271276595744681
Regresión logística,0.022623356829872356,0.3271276595744681
Regresión logística,0.022623356829872356,0.32779255319148937
Regresión logística,0.022766241188797866,0.32779255319148937
Regresión logística,0.022766241188797866,0.32845744680851063
Regresión logística,0.022909125547723376,0.32845744680851063
Regresión logística,0.022909125547723376,0.3304521276595745
Regresión logística,0.023052009906648886,0.3304521276595745
Regresión logística,0.023052009906648886,0.331781914893617
Regresión logística,0.023099638026290722,0.331781914893617
Regresión logística,0.023099638026290722,0.3324468085106383
Regresión logística,0.02367117546199276,0.3324468085106383
Regresión logística,0.02367117546199276,0.33311170212765956
Regresión logística,0.02381405982091827,0.33311170212765956
Regresión logística,0.02381405982091827,0.3337765957446808
Regresión logística,0.023909316060201944,0.3337765957446808
Regresión logística,0.023909316060201944,0.33444148936170215
Regresión logística,0.024004572299485615,0.33444148936170215
Regresión logística,0.024004572299485615,0.3357712765957447
Regresión logística,0.02409982853876929,0.3357712765957447
Regresión logística,0.02409982853876929,0.33643617021276595
Regresión logística,0.024147456658411125,0.33643617021276595
Regresión logística,0.024147456658411125,0.3377659574468085
Regresión logística,0.02419508477805296,0.3377659574468085
Regresión logística,0.02419508477805296,0.3384308510638298
Regresión logística,0.0242427128976948,0.3384308510638298
Regresión logística,0.0242427128976948,0.3390957446808511
Regresión logística,0.024528481615545817,0.3390957446808511
Regresión logística,0.024528481615545817,0.3404255319148936
Regresión logística,0.024576109735187656,0.3404255319148936
Regresión logística,0.024576109735187656,0.3410904255319149
Regresión logística,0.02462373785482949,0.3410904255319149
Regresión logística,0.02462373785482949,0.34175531914893614
Regresión logística,0.024957134692322348,0.34175531914893614
Regresión logística,0.024957134692322348,0.34242021276595747
Regresión logística,0.025385787769098875,0.34242021276595747
Regresión logística,0.025385787769098875,0.34375
Regresión logística,0.025433415888740714,0.34375
Regresión logística,0.025433415888740714,0.34441489361702127
Regresión logística,0.025528672128024385,0.34441489361702127
Regresión logística,0.025528672128024385,0.34507978723404253
Regresión logística,0.02562392836730806,0.34507978723404253
Regresión logística,0.02562392836730806,0.34574468085106386
Regresión logística,0.025671556486949895,0.34574468085106386
Regresión logística,0.025671556486949895,0.3464095744680851
Regresión logística,0.02576681272623357,0.3464095744680851
Regresión logística,0.02576681272623357,0.3470744680851064
Regresión logística,0.02586206896551724,0.3470744680851064
Regresión logística,0.02586206896551724,0.34773936170212766
Regresión logística,0.025957325204800916,0.34773936170212766
Regresión logística,0.025957325204800916,0.3490691489361702
Regresión logística,0.026052581444084587,0.3490691489361702
Regresión logística,0.026052581444084587,0.3497340425531915
Regresión logística,0.02614783768336826,0.3497340425531915
Regresión logística,0.02614783768336826,0.3503989361702128
Regresión logística,0.02643360640121928,0.3503989361702128
Regresión logística,0.02643360640121928,0.3523936170212766
Regresión logística,0.02657649076014479,0.3523936170212766
Regresión logística,0.02657649076014479,0.35305851063829785
Regresión logística,0.026624118879786628,0.35305851063829785
Regresión logística,0.026624118879786628,0.35438829787234044
Regresión logística,0.026671746999428463,0.35438829787234044
Regresión logística,0.026671746999428463,0.3550531914893617
Regresión logística,0.0267193751190703,0.3550531914893617
Regresión logística,0.0267193751190703,0.355718085106383
Regresión logística,0.026767003238712134,0.355718085106383
Regresión logística,0.026767003238712134,0.35638297872340424
Regresión logística,0.026909887597637645,0.35638297872340424
Regresión logística,0.026909887597637645,0.3570478723404255
Regresión logística,0.02695751571727948,0.3570478723404255
Regresión logística,0.02695751571727948,0.3583776595744681
Regresión logística,0.02700514383692132,0.3583776595744681
Regresión logística,0.02700514383692132,0.35904255319148937
Regresión logística,0.027052771956563155,0.35904255319148937
Regresión logística,0.027052771956563155,0.3603723404255319
Regresión logística,0.0272432844351305,0.3603723404255319
Regresión logística,0.0272432844351305,0.36103723404255317
Regresión logística,0.027433796913697846,0.36103723404255317
Regresión logística,0.027433796913697846,0.3617021276595745
Regresión logística,0.027481425033339685,0.3617021276595745
Regresión logística,0.027481425033339685,0.36236702127659576
Regresión logística,0.027767193751190702,0.36236702127659576
Regresión logística,0.027767193751190702,0.363031914893617
Regresión logística,0.027814821870832538,0.363031914893617
Regresión logística,0.027814821870832538,0.3636968085106383
Regresión logística,0.027862449990474377,0.3636968085106383
Regresión logística,0.027862449990474377,0.3650265957446808
Regresión logística,0.027910078110116213,0.3650265957446808
Regresión logística,0.027910078110116213,0.36569148936170215
Regresión logística,0.028005334349399887,0.36569148936170215
Regresión logística,0.028005334349399887,0.3670212765957447
Regresión logística,0.028291103067250904,0.3670212765957447
Regresión logística,0.028291103067250904,0.3690159574468085
